size,latency_ms_basic,latency_ms_advanced,latency_ms_numpy,speedup_basic_over_adv,speedup_numpy_over_adv,diff_basic,diff_advanced,gbps_basic,gbps_advanced
100000.0,0.44924207031726837,0.19765334824721018,0.04524551331996918,2.2728786246281527,0.22891346754915295,0.0,0.0,2.671165679457678,6.0712353756796915
500000.0,1.3716897616783779,0.7670260965824127,0.28793203334013623,1.7883221546048107,0.37538753195367913,0.0,0.0,4.374166934554133,7.822419637002968
1000000.0,1.807376742362976,1.094476009408633,0.5515186736981074,1.6513625943610564,0.5039111583597925,0.0,0.0,6.6394569094161975,10.964150787081973
5000000.0,7.8680453201135006,5.91037484506766,4.024354120095571,1.3312261110950618,0.6808965971851995,0.0,0.0,7.625782206238546,10.151640390468861
